site_id	binding_sha256	state	rationale_id	batch_id	evidence_ref
515e9e646fddcdabfd44ea2cf5f0009ec37491ad9c4e6f19375ef51ba7a2791a	f09364ee6159fae5d7a451df0cc42bcfd4a028421befcdd820d71711dbe9b528	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision ratchet debt verified; minor post-regen edit
516017b83f73dc18c101f5972f4c0ffa6325c8172339d0f7c81c7c8463b0d8fe	0c69d9312f3984ebe011d03fd570f09b12721b78645cc950828ad47bdfda3aef	retain	reviewed-scope-authority	batch-census-20260824	classification-batch sha256:artifact
516202ba5e0d3d3619aec13a2c8274b0fca5b3041176840a99717d9e0329da0e	54c5ae717157f83c2b27a555cd43301cadc9e9b192207834a529db04ff42c987	retain	ratcheted-preexisting-debt	wave-b-misra-apps-20260825	review-decision Sampled: errno tested after read() (non-errno-setting) line 63; exact.
5165749a65b814e5ae37db3047ba7be2e5b95fc40c147781982f9f3dc9caf813	d3cf078361b46f6337dbf3225b27bf0f39254185ea3c584e79925098b718fb45	retain	reviewed-scope-authority	batch-census-20260824	classification-batch sha256:artifact
51682d78aa90fe71aa759f95ed7355548b54719fc8f18f555caad87cda216c05	5700102ef28b33636d33edbd714860ec413346d7d195e3d8c48d013abb4baecc	retain	unreachable-defensive-path	fresh-reconcile-20260826	final-review source-context seam-search codex-790 coverage closeout reports and raw gcov14 proof; libs/ra8_board_ek_ra8d2/src/ra8_board_ek_ra8d2.c:189 coverage/GCOVR_EXCL_LINE: static board pin table cannot fail validation predecessor-site:c671ad490324c7328a68407839aaa86a0ac90c06ef253081fb93b388043b9748; identity-map:7e61fb03fe495105d2893b0fd16a228cc1d0758c710c5abe6e7804695787bb15 one-to-one exact anchors verified
516ac708197112a87ec517602279d063f5d55f3011d55f7364809da0d23c5177	b0263008fe18b0284099b548db8adecc1bb97bcf78b7075ddda6cd8107b7da4b	retain	reviewed-scope-authority	fresh-reconcile-20260826	final-review classification-batch census-digest codex-790-governance-report.md and audited scope census digests; scripts/checks/shell_entrypoint_policy.py:66 checker-scope-control/positive-scope: Explicit positive boundary determines which repository inputs are checked.
516dc5fcc9b07ce22ca56df195f9f8a59d0aa94d6080c88717ae70dd352ee2f0	e27c4a5f05ae91efe1c9e2844183893d7e1dc62b98f40af7a3bded77ecfc4a08	retain	reviewed-scope-authority	batch-census-20260824	classification-batch sha256:artifact
51770f1c7c19e954fb44e2d629d8f89c14fbbf77e2a6c4a4d6cb770e0f02a83a	36e7a14d464d08466aeb2e0221d05b6126e66a8adc42d48a86a2fb1411a9f80e	resolved	resolved-construct-retired	batch-a-impl-20260824	removal-evidence flag deleted by 790J review-decision DEAD: -Wconversion is not enabled on this target
5178b8069b6128b0d3f4abb6d946a3aa521f8b9c476a4955268e07d4382251eb	8384d77338c437aba1c6814a2cd3c83df1de8093ee473d05a7b86fd0a757b652	retain	reviewed-scope-authority	final-image-lock-governance-20260828	final-review classification-batch final-image-lock-governance-20260828; reviewed SECURITY target/path-or-SHA authority authority:scripts/checks/hil_convergence_safety_image_lock_digest.py:DEVCONTAINER_IMAGE_PATH:scripts/ci/devcontainer_image.sh; independently recomputed raw-byte SHA-256 for scripts/ci/devcontainer_image.sh as e01a878e9dcccb6fe1fe5c41259c708dd88442db7e369b6ab3b2736c35587e71 and confirmed the exact target and pin pair before acceptance.
517ace37a50b9a3b3ebcee8423a10e48d4ebd9f3debcd1b2650e8a1641cc29ca	0297effa174f0f00a65469a378b023f0d0ef2e0f81d174300445f98f4cf589e8	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision Recount=baseline (1); unique non-zero key, target present.
5180a836c22d191a9852299373b219027af8259580b6364531bd54c93097e2f7	a1fe063af096d704a447c706c643d18c130e8608dc11dac8a2940ccba05789ae	retain	language-or-compiler-contract	fresh-reconcile-20260826	final-review toolchain-pin source-context GCC14/clang18 contract; scripts/checks/check_errexit_masking.py:269 python/PLC0415: needs the sys.path insert above predecessor-site:63a2c4b41e34d48cd82cadbc2bf3a6827e9c4d4b94545c242ec8c40e48af1b43; identity-map:7e61fb03fe495105d2893b0fd16a228cc1d0758c710c5abe6e7804695787bb15 one-to-one exact anchors verified
5184431a9000f34d7e970731ab44a1d3a22a17c507946af89e23a443a2b249c2	3b6889c32bca94aa32e4f126d39ca97024652f5b561f65edf48e743a2ce27b0c	retain	reviewed-scope-authority	batch-census-20260824	classification-batch sha256:artifact
518d8698077de2139e2f297780c5bf9616f37bcde14b0ea2b797b9e18b69bf23	22216aa5cd205e172d96053d3279a3bb63907c28966d1e2f6bca8552a47c77a7	superseded	superseded-identity-rebinding	fresh-reconcile-20260826	review-decision tx_* interposition macros must spell the real ThreadX API names to stand in for tx_api.h on host builds; block comment documents there is no alternati; replacement-site review-decision identity-map:7e61fb03fe495105d2893b0fd16a228cc1d0758c710c5abe6e7804695787bb15 exact path/family/rule/anchors verified;;; replaced-by:e032d4aa29c1d1be6e8542a55c0e1964ad13ec7a9dab0f948825663f0dbb631c
51948df0d2279153c9443555e4c8861f3c114f567e75044b48af369a83d79eb8	06c5939219a395862bd7971834d20ad7423a3c00a270aeb7b0407e909b8a4f48	retain	reviewed-scope-authority	batch-census-20260824	classification-batch sha256:artifact
519ab51b87522fb2449e098be96910a5354c3747e03c9ef7dce2bbbeb9a012b7	cd2ee9b55d311890e0b12543f3a6cd75b3e319237322a2381bd43b54002bda3c	resolved	resolved-construct-retired	misra-burn-down-20260827	removal-evidence exact MISRA baseline bucket absent after pinned 2026-08-27 zero-growth refresh; review-decision retired debt history preserved
519e3ba455cff186422dfede34180759ebc8331d23b9aebb81d0da8d369d3cfe	e42b09206ca8c62087e0fd831d42e578d3d952691f0d66371dc06e76b37ab3b2	retain	ratcheted-preexisting-debt	wave-b-misra-apps-20260825	review-decision Sampled: 4 (T*)ctx casts in mem_read/write/capacity/scan_cb; exact.
51aa3d36fc091109fbda4fe041501f4070115f36a2faefc455491bd4c53195fd	44d159f7f84537e1a9b9e5144ffc29f3812b86f11fa043736b32eaaf87984ba8	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision audit_tree re-run: mdl_urlname_ext = 3, exact baseline match; definition present; real runtime &&/||; shrink-only #426 debt.
51aa7dc8ae44bdc0db2aa5e5ebf5430989b084fecc182361b72a9821a6b1288a	b1ddacda17e544e1e573c38eef6f8404e012d7ac70b2caeddf049e8f63f2d88d	retain	reviewed-scope-authority	batch-census-20260824	classification-batch sha256:artifact
51af1a811329b7d903fcd0106e1976ba618edd1640d2409b04553257b57c53d2	e7cdfc485ef65829d9ff47333b23ea5f283190b6e17ee2c1bcc6bd79b2ccfae2	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision ratchet debt verified
51b46337687769ed318d652abc04369ded3961c8816331b5945fd2b41c7babdf	6931b28469d35888a0fd2f779c1de5de91a7430147281ea185841f026b668858	retain	reviewed-scope-authority	batch-census-20260824	classification-batch sha256:artifact
51b67c9f08f6b40f51e9e7c8a223f8d7baac0b4eb9a7efa211565544ed8e3137	9cefd258dd42aeeb88eceded0ed544d5898368c34760fa2c4ecfbd1989f58e8f	retain	reviewed-scope-authority	fresh-reconcile-20260826	final-review classification-batch census-digest codex-790-governance-report.md and audited scope census digests; scripts/checks/markdown_reference_policy.py:192 checker-scope-control/allowed-token: Named token is an explicitly reviewed semantic exception to the checker rule.
51b6cdbe1e28c6b6913af3324e8e329daa07c08238bfdee54007c798f265fa78	96708a5debc10188bf90ae344486c455d015b4c9e8984d0053e6d6108aca6e3a	retain	bounded-cleanup-status-mask	fresh-reconcile-20260826	final-review consumer-or-assert source-context bounded immediate consumer; scripts/checks/check_annotations.py:139 python/BLE001: TU boundary reports parser/library failures predecessor-site:e28d43f576e9fdfde0e33c84cdf8fa537784474849de3c520fee1ba3e3b7d788; identity-map:7e61fb03fe495105d2893b0fd16a228cc1d0758c710c5abe6e7804695787bb15 one-to-one exact anchors verified
51be8c64d1cdc57a0b56d7414aa5308d707a458511b73f74ee520528abff0fd1	6218dce5c05e8edbfbdd4c67bc3ecd76f72e1e2a23e67699e7d58bb60f78a233	retain	reviewed-scope-authority	batch-census-20260824	classification-batch sha256:artifact
51c12cc6dbac10034605ab5b500aab1f5d80d2f50dd33616b5b7c8287e318092	31c018609f291facb7fcb388070b98c52957dcfbecfd53b9fbc711620106bd03	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision 15.7 x1 in emu_cpu1.c; unique key, non-zero, target present; reproduces 6bb5779471b producer run exactly.
51c1cbe22734a274973906f9012719ae68c14a336f7149c6e87d4bf1bc653121	3a753ebbe4e8043ae3fbcc1e600f8cbaac0636f82386f727db470c296163eb7e	retain	reviewed-scope-authority	batch-census-20260824	classification-batch sha256:artifact
51c1cfbfddb467aa9e99f20ff24090d8a61fcea369fb2c8c92024d7ebcb85874	9ef2b45e2c37a1d8f31cef0aabbbf0219a2828475d3e415a8d5ce55c00f9215e	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision emu_seam_div0.c rule 8.9 count 2: in-scope tools/ .c; file-scope static objects used in one function present in file, count within textual bound; uniq
51c984ae34e5538f415a458e72d324169e7890d1a8ee6f250590a76eb14db8f9	bf93a94742b2791b3030521270d3a5af3ef5e77f6494ee330e61c38ea768c9cd	retain	ratcheted-preexisting-debt	fresh-reconcile-20260826	review-decision D-004 review evidence: anchors decayed by admission, live 12.1 hits ratchet-held in misra-baseline.txt; check_misra_deviations.py pins these row count; binding-refresh final-source semantic audit 2026-08-25
51d037c61cf06235efacd4abda84db08e94f3a7927b15bf59c3b33f9856aad25	41a94edc65595b97cedb77bc7eea4205df00f33df88d37d661fd296851f214bf	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision Rescan: examples/ek_ra8d2/hw_pending/ereader_longstrip/src/main.c has exactly 2 ra8_cgc_* reach-in(s) = ceiling 2; in-scope, unique bucket, gate live.
51d16a960b8c240a26e9368ceec7ffc2f2813161fc385b850216582dd1799e95	5bea0f9f737c4aa46b149c1040bd1b0d10831f3ee9f1b0d098698b154f16215c	superseded	superseded-identity-rebinding	devbox-selftest-idempotence-20260901	review-decision exact-current-byte identity changed; historical decision preserved; replacement-site replaced-by:9588ac89748f8ad71892608712f21b04eb94266d0e4281af9e9e9b13fc134244
51d1bbac76ed305accf54a5c59a8bda8b09fc089df7f885d04ba26b7ec0cbb43	1f4661fef04465332cc02be7e1e68702607c7cc01bd6014e5731f7eed770d47f	resolved	resolved-construct-retired	misra-burn-down-20260827	removal-evidence exact MISRA baseline bucket absent after pinned 2026-08-27 zero-growth refresh; review-decision retired debt history preserved
51d30b47b62efe67b12fa10ed6dbf6792e23eb90085265f070e2bd36cb37d702	9c55bed9c22a569f422cf054a6174cd6e7f7e7b9bf247965c631a57609060a04	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision ratchet debt verified
51d5823b1ccff2b111b70a192167abcfe9033a96c790cfb7bd47d42177c934fd	6134a05ce6f6b8bf4a66e8ce4660de7ff554956223c4f1ee933dbcd3f2f3c88e	resolved	resolved-construct-retired	fresh-reconcile-20260826	source-context seam-search carried unchanged from 161e0e5d7d7c58b23491dc41cc457219c1626643c9ab424e1ddd7fe9017a4b70 (+1); no host seam drives this leg; removal-evidence review-decision final source census confirms construct absent; reviewed history preserved
51d6713c26686e8bdb5f64f17260ae283a0ce6081b5f743e4f91c562bdb4fbf2	6c6da07be51a677fecb886170f90c4231d1880616b6fbe6310579ced862c426c	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision Recount=baseline (1); unique non-zero key, target present.
51dac708b33daf23e9b4f4cd228bef132475c5aa2a81a2dce2bac49f9feccdbe	6f80efe68f3847d55e6c297ea1db59bfef5dba777b9a9760c092b94ea00409a0	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision Recount=baseline (1); unique non-zero key, target present.
51dd18b5eef6777908dfe622f15e295c5bbc7d23109a7a1a4eb515d7cfb87df9	834d80eee4c7bede36499947cd944a8a0119de24fc18371481352201bd9bb50b	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision ratchet debt verified
51e432e4cca4c18120d2954284f5676c5095e0449e2fcd2d47ffa203c28945fe	21ed8072dbe5ed773b2ee184610d98da76827923fd8981e5f3c824962343b424	retain	ratcheted-preexisting-debt	fresh-reconcile-20260826	final-review baseline-consumer provenance-note exact shrink-only key and per-key ceiling; .github/tree-coverage-baseline.txt:279 baseline-ratchet/measured-line-branch-floor: Single-tree debt from the pinned gcovr producer; coverage may only improve. predecessor-site:03e054bddb132832591cea7b65e7a7a92704c284b9b54db74ffde221d4cd1375,076cc22b98a3076277ceeda3e3c072edcd8d3559e59da689c1d8caf7b5d2c907,0c1e914d8fc50a3408c6165ac29e3b8e1bd275ae9aa42f1d29202049ae789b62,10071e782e28c3a766d93608e8aad88e9c221da21f5b26e03f1e491728ff8b1b,12798894484ba7f83dc529e2356caa62afc3c55e58574dec12428d063ff87e61,14cf0ffea0b3c88b8042b630c2224bfe0dbc20a0d21ef9682a0b7d51b75d2361,1a2b380df5141d9a9ccdad2db0128eccca21ba05803e373f396a2aa0c5036fd8,1bbd6ed7dbe0b45d852641f4d6b67fc5f2d89e11ed83f3852e8bc87410945978,218bb2613e662bb87024668855bddbe95d3ff9014574cc5d8158c57aaa5ca8b6,237673f9e652635e02744b549085dd4109fb401cab5955822f5eedc97bdf8cb8,23d1f7dfff4073849c5eed7a1c6fdca9070a1558b0530c5a132b68213d15fddd,2472139a288e5d8ee892b3225ed1b7acf9be3d1472ee74425a395951973b5dd3,250e6d19169a91eff2efc098fdd235b140dffa9b3a65c15be697eeda11d03b26,25100a2ba67b2ce1c6d54800a8622ca0eba905c3a726e1ef0928540099d1184e,276b42c737c540e408e33ca9d652f836e977712765ff1b46d669061bba957b72,2801584c60ba0a51140dff3962970fc86694465bad1e0037a3b7ba83314aa95d,2bb96e70e09ff65de481d665bc50faa2eed650ad44832de178fcbc26b0cde453,2ca230d9686c4d0bb6d4bcbc3379fc031e6463824386618b06a0bbe90dbfd3e6,31077121bc59290bec29c8ac037fb1a7b7ccb687282db3e41907955e926e7ea5,3174ff291d185253f29b0585bb126f0e1eb68576431e98afd27ee8f466e4236c,31fdeb84105bbf0fb7735515149eb84f4f91078961c44330aa0c32300de6812d,3368dc8c51cfa142d20120d190d68254232c2a99f07e6692dcfe76a72a5e9da8,35ea5e70637e0f4b8812beff7af56ddfdd768ea4a6380192ce1e9c80e0e3f286,389facb10d78a49e377d235eec5ab52069896b5783ccacbd7a4d28d93c52d59a,39151168bc078a7e18b20fea12c50a3943666628c23d45bcbeaffc0a6d3ef3c8,3a3a1eb0427dd648d14fa9e45f28db1a9c50f1d7d8451878597737563c5f9394,3adc52811735234ea3a37256deb849119923d1cb05e34e17a78d4dd8fdeeea8d,43f96de514b604ab23d08ad0ec7ada788ad0bf3c07b2ed0bebdd8f3e2cbe0f88,47734179f058f6f9e8b3063223fa3ea0f3accd3fa553ae41f4a26daf3f12fbf7,48b633f8afed66375e4de37ba1665deb8fb470da02166adf51f174c69c9f0a47,4acc773c1714505516ff09a8f4a12c0d96fec9710d004dbc6119932a5ee6416b,4c4249eb3716bd299cfe10d39cacecff10d5b2c0def4dd2974e6634c0c42f3e6,4dfad93dc576541226726909c9e186e2dbfc4bd145498f51cda3b59fb51d526d,4ebd148912602bfde8b38906de4d7ea0cf0e7d7429d5782f07b4c4234d1db1fd,515e4768de498006f0dd4b1f32a108aaa5492b907114e3008c3e6240471071c1,535657e39802a1c356e73914c30fb8ee5512962245179a78e2c1392f6b2e8f90,53fd3ec6ff2d69e84eaeb6cc30ba72d47b19b77cc403c323251d31de9813cd6b,552670dbba605129f61da8c2282250e6f3311581e3d17add792735e4f7da011f,55384e587cd53c0f579f6a0d967164a9b90a0472393588087901f7e6b7712749,55afe6e7819c0afb5554f27d856b6c01900d11b1a89f8a21b2c244b7672712f6,586f276671db8ef5a1b4ff091d33e9ecc68df6488609b3791e6956b25415e0c5,58dcc33a7e92a31423251e2ffddac9b7cc0296f4bca1e3cd7ca067e011bc0891,6214db4763db04829533089eceddebd0be526775f512b15e8d0012e5f3dcc10e,62ea2b95ea5ca6d1ee724f6cff7702a0990707d5259b9cdf2a90ed6722d5ac62,69080029ca75f767d6a5035167c1b235302d56d14a88f2934ab8b7a91f1118f3,6b64d9499f65fb9e0358dc6585fc0d00a3c4a9122cf36941bd00e8818b30f15d,6d64de302c68c51a3c6e554629b686ef2cbefc120cc9dc412b2065cb1b73c1e2,6d985e505125e1e298224e0a041308d053fd8c18a2451a1999718af7892a6246,7028e236fa40bd9681c022a26fa85b1b6b5402bcead85cb3f23e2812fdd5c884,72241c601b03f5c0c48f7a985f675d3e3897f7b487daff94383f847a2eb80aeb,73d317e4f4b45aba9d028ed6648de13bb2c9eb53419a13a5b64ba850dc165c6e,751a42cf2f341e1435cbbbdae6f0f59d86b6abc20e8fbb3d799d69bccc3f492d,752b17a1bfffe544d62c957e3d97b7786d0fda16518c975add1aa8501b2a77c7,7f0523afc347170cba9e1202995c1489c245e259b2bb451066be8343daba87c3,804f5e840a7c43f1d397cd8b3287c21eb31cd16effd8807a320a382de05c4064,80b8d2b32e1cd9de76fefbc95f01de7b20e476c83a147749a1348842c54a428d,8309fab361f74bcdd022a35d3c1f0c994c22a70bb7007f39f3ac4ceb541c1b21,843d0cf85d82bfff9d7e05c1a894f3674a4ad524ea9ff5545f4be483e6c30e21,8ac7da7b8fd94d9dbd579590eef38ddd652a3877bd7dcb0f133349e87b50c3b8,8b01d718781493b600e920a57a7fc8ab7c62bd8128d89a7db8ae254f6123bab9,8d04dd433c28ce7a974482e1c2a2939346b1a0bacfff632b039a7acc7ca227b5,8e133fcb047fd928a5d967a0b63551d7199d2980db57922ff81fe6b7de88c3c9,8e29fc2dabb68dd111575672bfe56bc35a14271ba4070586df6abe73484a1d77,923e4beb90ee4f3feae8a10d8f1d3757b20b811ed3dea167e96973ea1a44ffdf,933d8a9c5224955af64a1913ffc6d58d632e1a2a5865c6f78dab16b6a6c19c5d,94cee3641fff9503aaf6c808d4c2d233096785b4038071eea57832709bcf3ae1,963d13dbfe883a2c92d1a19cd9d210f8d4b79ff73f5b5e618f0c62a3f5897ad0,96558afaabd4f67d4667fff38d3e4e6548d61cc3c459e7521f8659f09d3f9122,97fa3d7545ca5ade5f30f90e53d8506d1c917ee31538c58aae435895fc2674fa,992f51a84e63cdcf58d5eb6d84cbeddb60da662495ce18eaa00112bc858ddae1,9ce0fe76d1aa30af6d0ab40234685bd0ac7664d58e070e68a3963603027f3ec4,a134a0507d906a14460bbc9b32de600b96795f52e2985838a4adb989bc1471a4,a1871352c39dbf978396cc89e4a3d474ff10a06100ee9a76fb3d12ce0067f5c4,a1a9949f40d7d48da713dd1b6e7ba9dca8504f042e98bef9d0b8332cf24e3654,a5fe437a225b95266b99e7dfdb4a62e4d708f25079e084445c6a434513fbb37a,a63ed17de58a15cf91294197a4bf9cf2ca1975b4c57e789a7bf6bb7e02c3b615,acea97ae7794ec4d048d8b0b40b462ac6074eda9ca8dda9382c7fb3429b5d809,adad4eea5699aff1404be2fbb9e5c5345abf5e675eb42b6897ea0446f99add85,b5368501fc14e32b6df21074b2c9aecce74f69aa6a6d4232bbedc846db1bfeaf,b8d31a9103085c7a5f4461743dabf6a96390f785fe5fa4d29dd856ebd6f8b84e,bb699541b560bd71da91e0c34b6719ee09fd46d0794f7968f4b23a0b58713fbc,bd8181d775c13cecae147f3ac48a991885dc0b08c81ec3bb1f230f4306dc42b7,bde6858f42015649d66fd2ed7844e7ef329d8647c38e0b6092a2e8d21af0a507,be5010dad9861ee841d01fe0a01f52021718c60da397ba814ace38afcb68bea5,c03219038ac8ac207436734ac11711c678dc460566b4a187cb116f0c64e9ac3e,c1d5a3662662156b226f6815f579f386d6f77bc9882ffb03aa4125147fedb581,c449124b3b93f03d0dd6c35237e0c03e958916c3cb3ee1df75b28e125f9fd086,c44fb037c9448e9b31157008533a0de23d731ffc8004098fcf7fcea1967b7d86,c5ff30049e1f01581d2f3fc2a1733aba13b04895320fdfd483022514f147c34f,c6c3efdb6625ec80b553dd560c4a2896254f3dfedaf170b4c29be488ea4b9f4b,c7f5c4190c16b6912f381ad42baffbc60d2ffbb9e03a69f05bd9c52215051726,c90498fc44fc3676cb6c53f42b5b22d98ea75ea3b613f2fb065b013f2f3aa39a,cd6d76f9060b41e67e0a64237be985e9b3e37751f8e2cdd18c97af22ef966364,cfbfb6442179eaea590f33f1f4d8f28adbf4f0218a68fe0ad7ed5230b4479546,d08823b811665a5c70ae9a548a77162f3bbdd5b68362b79f281d83bb1d5062c2,d1584b769c638a12c858c77977afd7bbff06aab7178507bf1138063373223c37,d28561878c820e10ff6db2193d423cb8f2b5b904c05ae05d7abb7f38491830df,d5fffd42f14ed63e79a7b7610fc937385cf40fdadc7eab0cff831eeeb33376e9,e0d30c2dcd0dd97056cdd70ef95609225d37e84e795fb9b65e7bf5367141625f,e370f1f2e180ead65e6ccbc7535aefc30b3e3fcc0ff0792b07f90beb28a8ad3a,e65ba92eeafd7db50fb7ea378e71236d26eb4dd6fe014c3a7c86407e0ba23dc7,ea9ac71bb1131fcd69ff2ac4455812bf89dd37efd3905bee27f3d23ff638dbdb,ef0e7a6e406dd4b77f1d101f693902711a78f0116cea8e86f34b2012c617fa2e,f050ee09e3b884d1d52d9f534e86240f3fc8f8582c1f8456e87cdd2b3508a68c,f1fc549f1dcfff699541337bbaffa028b6cca66a77bf6ec00d9d992af8bba902,f4b47733e4caa27bddcb1204a65bba3e84c76254f1e06610d1658889ae5902d5,f51def04962e1c73985021c20e63c9fc1ec456dc19cf3abfd42bcae2bd910ffe,f858a41f071899b885c92484a7b171c2c8ca671d94ca2dfb18fd7efd9067a0db,f885473f0fe29d1e793d353053d8249feeb7c924f1ece0020ec5ef63f0e0a3c9,ff770808bfb765af6e6b37c996582d433467a256daffe7fbdfc820d0a627df8e
51e438a713363ef61c3bf97e947b5b43efe10dba6654121bc10c56e8e0d2b3e8	a0b76c31ad3b50d7d34c3a80e22fdbe2b77210f55342ef48b6bfb3b92bf2a41c	superseded	superseded-identity-rebinding	fresh-reconcile-20260826	review-decision Deliberate white-box include of ra8_epaper.c after renaming its public symbols to *_cov; the tool correctly flags what the test intends.; replacement-site review-decision identity-map:7e61fb03fe495105d2893b0fd16a228cc1d0758c710c5abe6e7804695787bb15 exact path/family/rule/anchors verified;;; replaced-by:44bb1823c3e6a4fdb65f612bb19e3bc248133c70cbbf989dc594ba30131b33ce
51e609495b3f6a844315e5a346d9ca4ca470691fba085bf261f4430456f96935	17bb1769761bd1d293a31e6f3368602fb6feb8550e8bc4e4a46163d04e52631c	retain	ratcheted-preexisting-debt	wave-b-misra-apps-20260825	review-decision Live 15.5 debt (multiple returns); extant target, fresh shrink-only ceiling.
51e6900e64084f96eac9e095a0499a8796f0dc4b5f108907561c61cc993db372	38b54218e7260fe80021137d46b03dcf37d4ecd69e9d9f15f7c382350ce3abd4	retain	unreachable-defensive-path	fresh-reconcile-20260826	final-review source-context seam-search codex-790 coverage closeout reports and raw gcov14 proof; libs/ra8_hal/src/ra8_ulpt.c:73 coverage/GCOVR_EXCL_BR_START: MSTP HW readback predecessor-site:540510e764c67faf54d470b1cfd291731cdb9868be507577bbd8a741ffbdb1be; identity-map:7e61fb03fe495105d2893b0fd16a228cc1d0758c710c5abe6e7804695787bb15 one-to-one exact anchors verified
51ed799e85ccfc4a2cce1c8861b26c8416fab832cdf6d9b1a6883658ba3b9ad0	79b7b462354d08a9f49ddf8335f933139badca7afdfa492c1673768b18aab1f8	retain	reviewed-scope-authority	fresh-reconcile-20260826	final-review classification-batch census-digest codex-790-governance-report.md and audited scope census digests; scripts/checks/markdown_reference_policy.py:296 checker-scope-control/suppression-control-plane: Scanner control-plane value defines ownership, syntax, or census scope.
51f34bda221adc4c6277263f5c5fdb74bb1eb6c7bb3fd02f9c78cb34ad83183b	75c6ec2bc3b6fabf2b3bd5eefe0fe7685509dcb03faf5848a095aa4dea9baf8c	retain	unreachable-defensive-path	fresh-reconcile-20260826	final-review source-context seam-search codex-790 coverage closeout reports and raw gcov14 proof; apps/shared_libs/reflow/src/reflow_image.c:174 mcdc-deactivation/deactivated-condition: stbi sets a reason on every failure, so (reason != nullptr) is always true here. predecessor-site:01931900fa42a535265acd9f54a57d300c4bbfb51d8016eaa8044b978523ccd5; identity-map:7e61fb03fe495105d2893b0fd16a228cc1d0758c710c5abe6e7804695787bb15 one-to-one exact anchors verified
51f7565b354d38a48e4f02e7b96835d32d111ec12e5c20ebf63d8871431f82df	bdf4e7d8e2774cc57f809f467b59a31a09d23df0e4e0d8a3060f7a02ee201aff	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision ratchet debt verified; minor post-regen edit
51fd0279caf2673aa4630da5f376ec40da2425666ad9b15961b75af5ce37b0e4	1645bc17a778d95b5ee50c027eb565bd4ad92092143a5a58d555c015f557789f	retain	reviewed-scope-authority	batch-census-20260824	classification-batch sha256:artifact
